rutid,desokod,kommunkod,e,n,lon,lat,befolkning_2025,befolkning_65_plus_2025
5080006778000,2031A0020,2031,508500.002,6778500.001,15.1578578,61.1409732,4,0
5080006782000,2031A0020,2031,508500.002,6782500.002,15.1580373,61.1768838,3,3
5080006819000,2031A0020,2031,508500.002,6819500.0,15.1597201,61.5090481,3,6
5080006820000,2031A0020,2031,508500.002,6820499.997,15.1597661,61.5180253,17,6
5090006657000,2061A0020,2061,509500.0,6657500.0,15.1706001,60.0545628,3,3
5090006660000,2085A0010,2085,509500.0,6660499.999,15.1707393,60.0815001,4,0
5090006663000,2085A0010,2085,509500.0,6663499.999,15.1708787,60.1084374,3,0
5090006664000,2085C1010,2085,509500.0,6664500.0,15.1709252,60.1174165,399,97
5090006665000,2085C1010,2085,509500.0,6665500.002,15.1709717,60.1263956,405,99
5090006666000,2085C1030,2085,509500.0,6666500.003,15.1710183,60.1353746,729,147
5090006667000,2085C1050,2085,509500.0,6667500.0,15.1710649,60.1443536,76,6
5090006669000,2085C1090,2085,509500.0,6669500.003,15.1711582,60.1623117,9,0
5090006670000,2085A0040,2085,509500.0,6670499.999,15.171205,60.1712906,68,15
5090006671000,2085A0040,2085,509500.0,6671500.0,15.1712517,60.1802696,33,6
5090006672000,2085A0040,2085,509500.0,6672500.002,15.1712984,60.1892486,10,0
5090006674000,2085A0040,2085,509500.0,6674500.0,15.1713921,60.2072065,24,8
5090006676000,2085A0040,2085,509500.0,6676499.998,15.1714858,60.2251643,3,0
5090006688000,2081A0020,2081,509500.0,6688500.0,15.1720507,60.3329104,68,23
5090006689000,2081A0020,2081,509500.0,6689500.002,15.1720979,60.3418892,5,0
5090006701000,2081A0020,2081,509500.0,6701499.999,15.1726675,60.4496334,5,3
5090006702000,2081A0020,2081,509500.0,6702500.001,15.1727152,60.458612,27,6
5090006710000,2026A0020,2026,509500.0,6710499.997,15.1730976,60.5304403,13,6
5090006712000,2026C1010,2026,509500.0,6712500.0,15.1731935,60.5483973,229,53
5090006713000,2026A0020,2026,509500.0,6713500.001,15.1732415,60.5573758,30,13
5090006721000,2029A0020,2029,509500.0,6721499.998,15.1736267,60.6292031,4,0
5090006724000,2029A0020,2029,509500.0,6724499.997,15.1737716,60.6561381,3,3
5090006725000,2029A0020,2029,509500.0,6725499.999,15.17382,60.6651165,10,3
5090006726000,2029A0020,2029,509500.0,6726500.0,15.1738684,60.6740948,3,3
5090006734000,2029A0020,2029,509500.0,6734500.002,15.1742567,60.7459208,11,0
5090006737000,2029A0020,2029,509500.0,6737500.001,15.1744029,60.7728554,4,0
5090006739000,2029A0020,2029,509500.0,6739499.999,15.1745005,60.7908117,4,0
5090006742000,2029A0020,2029,509500.0,6742499.999,15.1746471,60.8177461,3,0
5090006751000,2031A0010,2031,509500.0,6751500.002,15.1750887,60.8985486,5,0
5090006754000,2031A0010,2031,509500.0,6754500.001,15.1752365,60.9254825,3,3
5090006768000,2031A0010,2031,509500.0,6768500.001,15.17593,61.0511729,3,0
5090006769000,2031A0010,2031,509500.0,6769499.998,15.1759797,61.0601506,48,13
5090006770000,2031A0010,2031,509500.0,6770499.999,15.1760295,61.0691284,73,28
5090006771000,2031A0010,2031,509500.0,6771500.001,15.1760794,61.0781062,42,13
5090006773000,2031A0020,2031,509500.0,6773499.999,15.1761792,61.0960617,4,0
5090006774000,2031A0020,2031,509500.0,6774500.0,15.1762291,61.1050394,11,0
5090006775000,2031A0020,2031,509500.0,6775500.002,15.1762791,61.1140172,5,3
5090006778000,2031A0020,2031,509500.0,6778500.001,15.1764292,61.1409502,3,4
5090006784000,2031A0020,2031,509500.0,6784500.0,15.1767303,61.1948161,22,6
5100006658000,2061A0020,2061,510499.998,6658500.002,15.1886091,60.0635175,3,0
5100006662000,2085C1010,2085,510499.998,6662499.997,15.1888144,60.0994339,18,6
5100006663000,2085C1010,2085,510499.998,6663499.999,15.1888658,60.108413,50,14
5100006664000,2085C1010,2085,510499.998,6664500.0,15.1889172,60.117392,346,68
5100006665000,2085C1010,2085,510499.998,6665500.002,15.1889686,60.1263711,989,243
5100006666000,2085C1030,2085,510499.998,6666500.003,15.1890201,60.1353501,1455,294
5100006667000,2085C1040,2085,510499.998,6667500.0,15.1890716,60.1443291,3745,745
5100006668000,2085C1090,2085,510499.998,6668500.001,15.1891232,60.1533082,1509,436
5100006669000,2085C1090,2085,510499.998,6669500.003,15.1891748,60.1622872,320,65
5100006670000,2085C1090,2085,510499.998,6670499.999,15.1892264,60.1712661,20,3
5100006682000,2085A0040,2085,510499.998,6682500.001,15.1898484,60.279013,11,3
5100006685000,2085A0040,2085,510499.998,6685500.001,15.1900046,60.3059494,22,14
5100006686000,2085A0040,2085,510499.998,6686500.002,15.1900567,60.3149283,6,3
5100006687000,2085A0040,2085,510499.998,6687499.999,15.1901089,60.323907,4,3
5100006688000,2085A0040,2085,510499.998,6688500.0,15.1901611,60.3328858,41,20
5100006689000,2081A0020,2081,510499.998,6689500.002,15.1902134,60.3418645,15,6
5100006710000,2026C1010,2026,510499.998,6710499.997,15.1913183,60.5304155,49,9
5100006711000,2026C1010,2026,510499.998,6711499.999,15.1913713,60.539394,46,13
5100006712000,2026C1010,2026,510499.998,6712500.0,15.1914243,60.5483725,384,61
5100006723000,2029A0020,2029,510499.998,6723500.001,15.1920098,60.6471348,4,0
5100006724000,2029A0020,2029,510499.998,6724499.997,15.1920632,60.6561131,3,0
5100006725000,2029A0020,2029,510499.998,6725499.999,15.1921167,60.6650915,5,0
5100006727000,2029A0020,2029,510499.998,6727499.997,15.1922237,60.683048,3,0
5100006734000,2029A0020,2029,510499.998,6734500.002,15.1925994,60.7458958,19,13
5100006735000,2029A0020,2029,510499.998,6735499.998,15.1926532,60.7548739,3,3
5100006739000,2029A0020,2029,510499.998,6739499.999,15.1928688,60.7907866,36,9
5100006741000,2029A0020,2029,510499.998,6741499.997,15.1929768,60.8087428,6,4
5100006744000,2031A0010,2031,510499.998,6744500.002,15.1931391,60.8356771,3,3
5100006751000,2031A0010,2031,510499.998,6751500.002,15.193519,60.8985234,3,0
5100006753000,2031A0010,2031,510499.998,6753500.0,15.1936278,60.9164793,3,0
5100006754000,2031A0010,2031,510499.998,6754500.001,15.1936823,60.9254573,3,3
5100006755000,2031A0010,2031,510499.998,6755499.998,15.1937368,60.9344352,4,0
5100006756000,2031A0010,2031,510499.998,6756499.999,15.1937914,60.9434132,5,3
5100006760000,2031A0010,2031,510499.998,6760500.0,15.1940099,60.9793248,6,3
5100006764000,2031A0010,2031,510499.998,6764500.001,15.1942291,61.0152362,3,0
5100006766000,2031A0010,2031,510499.998,6766499.998,15.1943388,61.0331919,18,9
5100006767000,2031A0010,2031,510499.998,6767500.0,15.1943938,61.0421697,67,20
5100006768000,2031A0010,2031,510499.998,6768500.001,15.1944488,61.0511475,55,23
5100006769000,2031A0010,2031,510499.998,6769499.998,15.1945038,61.0601252,20,3
5100006776000,2031A0020,2031,510499.998,6776500.003,15.1948899,61.1229694,3,0
5100006778000,2031A0020,2031,510499.998,6778500.001,15.1950005,61.1409247,3,3
5100006779000,2031A0020,2031,510499.998,6779500.002,15.1950559,61.1499024,3,0
5100006780000,2031A0020,2031,510499.998,6780499.999,15.1951113,61.15888,5,3
5100006781000,2031A0020,2031,510499.998,6781500.0,15.1951668,61.1678577,13,3
5110006660000,2061A0020,2061,511500.001,6660499.999,15.2066841,60.0814489,15,4
5110006662000,2061A0020,2061,511500.001,6662499.997,15.2067966,60.099407,12,7
5110006663000,2085C1020,2085,511500.001,6663499.999,15.2068529,60.1083861,3,0
5110006664000,2085C1020,2085,511500.001,6664500.0,15.2069092,60.1173651,17,0
5110006665000,2085C1020,2085,511500.001,6665500.002,15.2069656,60.1263442,952,225
5110006666000,2085C1020,2085,511500.001,6666500.003,15.2070219,60.1353232,784,134
5110006667000,2085C1020,2085,511500.001,6667500.0,15.2070784,60.1443022,394,169
5110006668000,2085C1080,2085,511500.001,6668500.001,15.2071348,60.1532812,2931,676
5110006669000,2085C1080,2085,511500.001,6669500.003,15.2071913,60.1622602,169,55
5110006670000,2085C1080,2085,511500.001,6670499.999,15.2072479,60.1712392,139,27
5110006671000,2085C1090,2085,511500.001,6671500.0,15.2073044,60.1802182,257,46
5110006672000,2085C1090,2085,511500.001,6672500.002,15.207361,60.1891971,61,7
5110006673000,2085A0040,2085,511500.001,6673499.998,15.2074177,60.198176,57,10
5110006674000,2085A0040,2085,511500.001,6674500.0,15.2074743,60.207155,8,3
5110006677000,2085A0040,2085,511500.001,6677499.999,15.2076446,60.2340917,10,6
5110006682000,2085A0040,2085,511500.001,6682500.001,15.2079291,60.2789859,23,0
5110006683000,2085A0040,2085,511500.001,6683500.003,15.2079861,60.2879648,3,0
5110006685000,2085A0040,2085,511500.001,6685500.001,15.2081002,60.3059224,11,3
5110006686000,2081A0020,2081,511500.001,6686500.002,15.2081573,60.3149011,8,3
5110006687000,2081A0020,2081,511500.001,6687499.999,15.2082144,60.3238799,10,0
5110006688000,2081A0020,2081,511500.001,6688500.0,15.2082716,60.3328586,6,0
5110006710000,2026C1010,2026,511500.001,6710499.997,15.209539,60.5303881,57,25
5110006711000,2026C1010,2026,511500.001,6711499.999,15.209597,60.5393666,422,87
5110006712000,2026C1010,2026,511500.001,6712500.0,15.2096551,60.5483451,120,22
5110006713000,2026C1010,2026,511500.001,6713500.001,15.2097132,60.5573236,5,3
5110006714000,2026C1010,2026,511500.001,6714500.003,15.2097713,60.566302,93,3
5110006724000,2029A0020,2029,511500.001,6724499.997,15.2103548,60.6560857,10,0
5110006728000,2029A0020,2029,511500.001,6728499.998,15.2105893,60.6919988,10,6
5110006729000,2029A0020,2029,511500.001,6729500.0,15.210648,60.7009771,4,0
5110006739000,2029A0020,2029,511500.001,6739499.999,15.2112372,60.7907589,3,3
5110006753000,2031A0010,2031,511500.001,6753500.0,15.2120685,60.9164515,9,3
5110006754000,2031A0010,2031,511500.001,6754500.001,15.2121282,60.9254295,44,9
5110006755000,2031A0010,2031,511500.001,6755499.998,15.2121879,60.9344074,46,19
5110006756000,2031A0010,2031,511500.001,6756499.999,15.2122476,60.9433853,4,0
5110006758000,2031A0010,2031,511500.001,6758499.997,15.2123672,60.9613411,6,0
5110006759000,2031A0010,2031,511500.001,6759499.998,15.2124271,60.970319,3,0
5110006760000,2031A0010,2031,511500.001,6760500.0,15.212487,60.9792969,32,7
5110006761000,2031A0010,2031,511500.001,6761500.001,15.2125469,60.9882748,24,12
5110006762000,2031A0010,2031,511500.001,6762500.003,15.2126069,60.9972527,18,6
5110006763000,2031A0010,2031,511500.001,6763499.999,15.2126669,61.0062305,203,55
5110006764000,2031A0010,2031,511500.001,6764500.001,15.212727,61.0152083,123,33
5110006765000,2031A0010,2031,511500.001,6765500.002,15.2127871,61.0241862,38,3
5110006766000,2031A0010,2031,511500.001,6766499.998,15.2128472,61.0331639,12,3
5110006767000,2031A0010,2031,511500.001,6767500.0,15.2129074,61.0421418,3,0
5110006768000,2031A0010,2031,511500.001,6768500.001,15.2129676,61.0511196,6,3
5110006769000,2031A0010,2031,511500.001,6769499.998,15.2130278,61.0600973,28,3
5110006776000,2031A0020,2031,511500.001,6776500.003,15.2134507,61.1229414,3,0
5110006778000,2031A0020,2031,511500.001,6778500.001,15.2135719,61.1408967,13,3
5110006779000,2031A0020,2031,511500.001,6779500.002,15.2136325,61.1498744,14,4
5110006780000,2031A0020,2031,511500.001,6780499.999,15.2136932,61.158852,64,19
5110006781000,2031A0020,2031,511500.001,6781500.0,15.213754,61.1678296,32,17
5120006650000,2061A0020,2061,512500.003,6650500.0,15.2240477,59.9916281,3,0
5120006659000,2061A0020,2061,512500.003,6659499.998,15.2245955,60.0724405,23,9
5120006660000,2061A0020,2061,512500.003,6660499.999,15.2246566,60.0814196,31,8
5120006661000,2061A0020,2061,512500.003,6661500.001,15.2247177,60.0903987,3,0
5120006662000,2061A0020,2061,512500.003,6662499.997,15.2247788,60.0993777,35,7
5120006666000,2085C1020,2085,512500.003,6666500.003,15.2250237,60.1352939,70,7
5120006667000,2061A0020,2061,512500.003,6667500.0,15.2250851,60.1442728,23,9
5120006668000,2061A0020,2061,512500.003,6668500.001,15.2251464,60.1532518,337,68
5120006669000,2085C1080,2085,512500.003,6669500.003,15.2252078,60.1622308,4,3
5120006670000,2085C1080,2085,512500.003,6670499.999,15.2252693,60.1712098,4,6
5120006671000,2085C1080,2085,512500.003,6671500.0,15.2253308,60.1801887,6,7
5120006672000,2085A0040,2085,512500.003,6672500.002,15.2253923,60.1891677,8,3
5120006673000,2085A0040,2085,512500.003,6673499.998,15.2254539,60.1981466,8,3
5120006674000,2085A0040,2085,512500.003,6674500.0,15.2255155,60.2071255,90,27
5120006675000,2085A0040,2085,512500.003,6675500.001,15.2255771,60.2161044,51,12
5120006676000,2085A0040,2085,512500.003,6676499.998,15.2256388,60.2250833,68,23
5120006677000,2085A0040,2085,512500.003,6677499.999,15.2257005,60.2340622,11,9
5120006678000,2085A0040,2085,512500.003,6678500.001,15.2257623,60.2430411,4,0
5120006679000,2085A0040,2085,512500.003,6679499.997,15.2258241,60.2520199,4,0
5120006681000,2085A0040,2085,512500.003,6681500.0,15.2259478,60.2699776,15,6
5120006682000,2085A0040,2085,512500.003,6682500.001,15.2260097,60.2789564,17,3
5120006684000,2082A0010,2082,512500.003,6684499.999,15.2261337,60.296914,4,0
5120006685000,2081A0020,2081,512500.003,6685500.001,15.2261957,60.3058928,54,32
5120006687000,2081A0020,2081,512500.003,6687499.999,15.2263199,60.3238503,7,3
5120006690000,2081A0020,2081,512500.003,6690499.998,15.2265065,60.3507865,3,3
5120006691000,2081A0020,2081,512500.003,6691500.0,15.2265688,60.3597652,19,0
5120006692000,2081A0020,2081,512500.003,6692500.001,15.2266311,60.3687439,73,17
5120006693000,2081A0020,2081,512500.003,6693499.997,15.2266935,60.3777226,123,27
5120006694000,2081A0020,2081,512500.003,6694499.999,15.2267559,60.3867012,40,11
5120006695000,2081A0020,2081,512500.003,6695500.0,15.2268183,60.3956799,5,0
5120006711000,2026C1010,2026,512500.003,6711499.999,15.2278227,60.5393368,42,16
5120006712000,2026C1010,2026,512500.003,6712500.0,15.2278858,60.5483152,49,12
5120006713000,2026C1010,2026,512500.003,6713500.001,15.227949,60.5572937,250,80
5120006718000,2026A0020,2026,512500.003,6718499.999,15.2282654,60.6021857,6,0
5120006724000,2029A0020,2029,512500.003,6724499.997,15.2286464,60.6560557,3,4
5120006731000,2029A0020,2029,512500.003,6731500.003,15.2290929,60.7189035,3,3
5120006732000,2029A0020,2029,512500.003,6732499.999,15.2291568,60.7278817,3,0
5120006743000,2031A0010,2031,512500.003,6743500.0,15.2298629,60.8266412,22,14
5120006754000,2031A0010,2031,512500.003,6754500.001,15.230574,60.9253992,26,6
5120006755000,2031A0010,2031,512500.003,6755499.998,15.2306389,60.9343771,66,20
5120006756000,2031A0010,2031,512500.003,6756499.999,15.2307038,60.943355,111,31
5120006757000,2031A0010,2031,512500.003,6757500.0,15.2307688,60.9523329,7,0
5120006760000,2031A0010,2031,512500.003,6760500.0,15.230964,60.9792666,27,13
5120006761000,2031A0010,2031,512500.003,6761500.001,15.2310291,60.9882444,31,3
5120006762000,2031A0010,2031,512500.003,6762500.003,15.2310943,60.9972223,83,27
5120006763000,2031A0010,2031,512500.003,6763499.999,15.2311596,61.0062001,11,3
5120006764000,2031A0010,2031,512500.003,6764500.001,15.2312248,61.0151779,26,24
5120006775000,2031A0020,2031,512500.003,6775500.002,15.2319457,61.1139331,4,0
5120006777000,2031A0020,2031,512500.003,6777499.999,15.2320774,61.1318885,27,19
5120006778000,2031A0020,2031,512500.003,6778500.001,15.2321432,61.1408661,16,9
5120006780000,2031A0020,2031,512500.003,6780499.999,15.2322751,61.1588214,3,0
5120006781000,2031A0020,2031,512500.003,6781500.0,15.2323411,61.167799,12,0
5130006659000,2061A0020,2061,513500.001,6659499.998,15.2425629,60.0724087,28,7
5130006662000,2061A0020,2061,513500.001,6662499.997,15.2427609,60.0993459,3,0
5130006663000,2061A0020,2061,513500.001,6663499.999,15.242827,60.108325,17,6
5130006664000,2061A0020,2061,513500.001,6664500.0,15.2428931,60.117304,8,4
5130006667000,2061A0020,2061,513500.001,6667500.0,15.2430917,60.144241,3,3
5130006668000,2061A0020,2061,513500.001,6668500.001,15.2431579,60.15322,130,38
5130006669000,2061A0030,2061,513500.001,6669500.003,15.2432243,60.162199,28,10
5130006670000,2061A0030,2061,513500.001,6670499.999,15.2432906,60.1711779,17,3
5130006671000,2061A0030,2061,513500.001,6671500.0,15.243357,60.1801569,3,3
5130006674000,2085A0040,2085,513500.001,6674500.0,15.2435565,60.2070936,9,3
5130006675000,2085A0040,2085,513500.001,6675500.001,15.2436231,60.2160725,16,3
5130006676000,2061A0030,2061,513500.001,6676499.998,15.2436897,60.2250514,23,3
5130006678000,2061A0030,2061,513500.001,6678500.001,15.2438231,60.2430091,8,0
5130006685000,2081A0020,2081,513500.001,6685500.001,15.2442912,60.3058608,3,3
5130006688000,2081A0020,2081,513500.001,6688500.0,15.2444924,60.332797,4,3
5130006689000,2081A0020,2081,513500.001,6689500.002,15.2445596,60.3417757,5,0
5130006692000,2081A0020,2081,513500.001,6692500.001,15.2447614,60.3687118,3,0
5130006693000,2081A0020,2081,513500.001,6693499.997,15.2448287,60.3776904,3,0
5130006694000,2081A0020,2081,513500.001,6694499.999,15.2448961,60.3866691,13,3
5130006695000,2081A0020,2081,513500.001,6695500.0,15.2449635,60.3956478,3,0
5130006696000,2081A0020,2081,513500.001,6696499.997,15.245031,60.4046264,7,0
5130006713000,2081A0020,2081,513500.001,6713500.001,15.2461847,60.5572613,59,19
5130006716000,2026A0020,2026,513500.001,6716500.001,15.2463896,60.5841965,3,3
5130006719000,2026A0020,2026,513500.001,6719500.0,15.2465949,60.6111316,4,0
5130006728000,2029A0020,2029,513500.001,6728499.998,15.2472132,60.6919362,3,0
5130006731000,2029A0020,2029,513500.001,6731500.003,15.2474201,60.7188709,6,9
5130006732000,2029A0020,2029,513500.001,6732499.999,15.2474891,60.7278491,3,0
5130006739000,2029A0020,2029,513500.001,6739499.999,15.2479737,60.7906961,5,3
5130006753000,2031A0010,2031,513500.001,6753500.0,15.2489496,60.9163884,3,3
5130006754000,2031A0010,2031,513500.001,6754500.001,15.2490196,60.9253663,19,3
5130006755000,2031A0010,2031,513500.001,6755499.998,15.2490897,60.9343442,92,18
5130006756000,2031A0010,2031,513500.001,6756499.999,15.2491599,60.9433221,24,8
5130006757000,2031A0010,2031,513500.001,6757500.0,15.24923,60.9523001,13,6
5130006758000,2031A0010,2031,513500.001,6758499.997,15.2493003,60.9612779,12,3
5130006762000,2031A0010,2031,513500.001,6762500.003,15.2495816,60.9971893,22,8
5130006763000,2031A0010,2031,513500.001,6763499.999,15.2496521,61.0061671,38,18
5130006764000,2031A0010,2031,513500.001,6764500.001,15.2497226,61.015145,5,0
5130006774000,2031A0020,2031,513500.001,6774500.0,15.2504301,61.1049224,15,0
5130006775000,2031A0020,2031,513500.001,6775500.002,15.2505012,61.1139,9,0
5130006776000,2031A0020,2031,513500.001,6776500.003,15.2505722,61.1228777,13,0
5130006783000,2031A0020,2031,513500.001,6783499.998,15.2510709,61.185721,3,0
5140006655000,2061A0020,2061,514500.0,6655500.002,15.2602474,60.0364582,3,0
5140006657000,2061A0020,2061,514500.0,6657500.0,15.2603888,60.0544164,5,3
5140006658000,2061A0020,2061,514500.0,6658500.002,15.2604595,60.0633955,17,6
5140006659000,2061A0020,2061,514500.0,6659499.998,15.2605303,60.0723746,31,3
5140006662000,2061A0020,2061,514500.0,6662499.997,15.2607429,60.0993117,6,3
5140006663000,2061A0020,2061,514500.0,6663499.999,15.2608139,60.1082908,3,3
5140006664000,2061A0020,2061,514500.0,6664500.0,15.2608849,60.1172698,106,30
5140006665000,2061A0020,2061,514500.0,6665500.002,15.260956,60.1262488,140,26
5140006666000,2061A0020,2061,514500.0,6666500.003,15.2610271,60.1352278,3,3
5140006667000,2061A0020,2061,514500.0,6667500.0,15.2610982,60.1442068,3,0
5140006668000,2061A0020,2061,514500.0,6668500.001,15.2611694,60.1531857,32,10
5140006669000,2061A0020,2061,514500.0,6669500.003,15.2612406,60.1621647,8,0
5140006673000,2061A0030,2061,514500.0,6673499.998,15.261526,60.1980804,3,3
5140006688000,2081A0020,2081,514500.0,6688500.0,15.2626027,60.3327625,3,3
5140006698000,2081A0020,2081,514500.0,6698500.0,15.2633263,60.422549,4,3
5140006699000,2081A0020,2081,514500.0,6699500.001,15.2633989,60.4315276,3,3
5140006707000,2081A0020,2081,514500.0,6707499.998,15.2639815,60.5033558,6,3
5140006708000,2081A0020,2081,514500.0,6708499.999,15.2640545,60.5123343,3,0
5140006710000,2081A0020,2081,514500.0,6710499.997,15.2642007,60.5302912,19,3
5140006711000,2081A0020,2081,514500.0,6711499.999,15.2642739,60.5392696,7,0
5140006712000,2081A0020,2081,514500.0,6712500.0,15.2643471,60.5482481,45,10
5140006713000,2081A0020,2081,514500.0,6713500.001,15.2644203,60.5572265,39,10
5140006714000,2081A0020,2081,514500.0,6714500.003,15.2644937,60.5662049,8,0
5140006728000,2029A0020,2029,514500.0,6728499.998,15.265525,60.6919012,5,3
5140006729000,2029A0020,2029,514500.0,6729500.0,15.265599,60.7008794,3,0
5140006730000,2029A0020,2029,514500.0,6730500.001,15.2656731,60.7098577,6,3
5140006732000,2029A0020,2029,514500.0,6732499.999,15.2658214,60.727814,11,3
5140006733000,2029A0020,2029,514500.0,6733500.001,15.2658956,60.7367922,12,0
5140006734000,2029A0020,2029,514500.0,6734500.002,15.2659699,60.7457704,7,0
5140006742000,2029A0020,2029,514500.0,6742499.999,15.2665657,60.8175952,7,0
5140006743000,2029A0020,2029,514500.0,6743500.0,15.2666404,60.8265732,5,9
5140006753000,2031A0010,2031,514500.0,6753500.0,15.26739,60.916353,9,0
5140006754000,2031A0010,2031,514500.0,6754500.001,15.2674653,60.925331,36,13
5140006757000,2031A0010,2031,514500.0,6757500.0,15.2676913,60.9522646,6,0
5140006758000,2031A0010,2031,514500.0,6758499.997,15.2677667,60.9612425,56,17
5140006774000,2031A0020,2031,514500.0,6774500.0,15.2689803,61.1048867,3,3
5150006650000,2061A0020,2061,515499.998,6650500.0,15.2778184,59.991526,5,0
5150006653000,2061A0020,2061,515499.998,6653499.999,15.2780444,60.0184634,3,3
5150006654000,2061A0020,2061,515499.998,6654500.001,15.2781198,60.0274426,4,0
5150006657000,2061A0020,2061,515499.998,6657500.0,15.2783464,60.0543799,3,3
5150006659000,2061A0020,2061,515499.998,6659499.998,15.2784977,60.072338,4,0
5150006660000,2061A0020,2061,515499.998,6660499.999,15.2785734,60.081317,10,3
5150006664000,2061A0020,2061,515499.998,6664500.0,15.2788767,60.1172331,6,3
5150006665000,2061A0020,2061,515499.998,6665500.002,15.2789527,60.1262121,163,25
5150006666000,2061A0020,2061,515499.998,6666500.003,15.2790287,60.1351911,23,13
5150006667000,2061A0020,2061,515499.998,6667500.0,15.2791047,60.1441701,8,0
5150006670000,2061A0030,2061,515499.998,6670499.999,15.2793331,60.1711069,24,3
5150006671000,2061A0030,2061,515499.998,6671500.0,15.2794094,60.1800858,62,27
5150006685000,2081A0020,2081,515499.998,6685500.001,15.2804819,60.3057893,3,3
5150006698000,2081A0020,2081,515499.998,6698500.0,15.2814864,60.4225119,33,11
5150006699000,2081A0020,2081,515499.998,6699500.001,15.2815641,60.4314904,28,3
5150006709000,2081A0020,2081,515499.998,6709500.001,15.282343,60.5212755,24,0
5150006710000,2081A0020,2081,515499.998,6710499.997,15.2824211,60.5302539,20,5
5150006711000,2081A0020,2081,515499.998,6711499.999,15.2824994,60.5392323,34,18
5150006712000,2081A0020,2081,515499.998,6712500.0,15.2825776,60.5482108,23,9
5150006713000,2081A0020,2081,515499.998,6713500.001,15.2826559,60.5571892,8,0
5150006724000,2029A0020,2029,515499.998,6724499.997,15.2835208,60.6559507,16,6
5150006725000,2029A0020,2029,515499.998,6725499.999,15.2835997,60.664929,3,0
5150006730000,2080A0050,2080,515499.998,6730500.001,15.2839951,60.7098201,39,5
5150006731000,2080A0050,2080,515499.998,6731500.003,15.2840743,60.7187983,155,53
5150006737000,2029A0020,2029,515499.998,6737500.001,15.2845508,60.7726671,4,0
5150006741000,2029A0020,2029,515499.998,6741499.997,15.2848695,60.8085794,4,0
5150006742000,2029A0020,2029,515499.998,6742499.999,15.2849493,60.8175574,6,0
5150006752000,2031A0010,2031,515499.998,6752499.998,15.2857501,60.9073372,11,0
5150006753000,2031A0010,2031,515499.998,6753500.0,15.2858304,60.9163152,32,4
5150006754000,2031A0010,2031,515499.998,6754500.001,15.2859109,60.9252931,23,3
5150006758000,2031A0010,2031,515499.998,6758499.997,15.2862331,60.9612045,46,21
5160006646000,2061A0010,2061,516500.0,6646499.999,15.2954219,59.9555703,3,0
5160006649000,2061A0010,2061,516500.0,6649499.999,15.2956618,59.9825079,4,3
5160006653000,2061A0020,2061,516500.0,6653499.999,15.2959825,60.0184245,3,0
5160006656000,2061A0020,2061,516500.0,6656499.999,15.2962235,60.0453618,4,0
5160006665000,2061A0020,2061,516500.0,6665500.002,15.2969494,60.126173,13,3
5160006666000,2061A0020,2061,516500.0,6666500.003,15.2970303,60.135152,14,8
5160006667000,2061A0020,2061,516500.0,6667500.0,15.2971112,60.1441309,45,16
5160006669000,2061A0020,2061,516500.0,6669500.003,15.2972733,60.1620888,13,6
5160006670000,2061A0030,2061,516500.0,6670499.999,15.2973544,60.1710677,14,0
5160006671000,2061A0030,2061,516500.0,6671500.0,15.2974356,60.1800466,45,7
5160006673000,2061A0030,2061,516500.0,6673499.998,15.297598,60.1980043,12,0
5160006674000,2061A0030,2061,516500.0,6674500.0,15.2976794,60.2069832,3,0
5160006688000,2081A0020,2081,516500.0,6688500.0,15.2988233,60.332686,14,6
5160006691000,2081A0020,2081,516500.0,6691500.0,15.2990697,60.359622,3,3
5160006698000,2081A0020,2081,516500.0,6698500.0,15.2996466,60.4224723,7,0
5160006699000,2081A0020,2081,516500.0,6699500.001,15.2997292,60.4314508,41,11
5160006709000,2081C1220,2081,516500.0,6709500.001,15.3005584,60.5212357,27,10
5160006710000,2081A0020,2081,516500.0,6710499.997,15.3006416,60.5302141,110,33
5160006711000,2081A0020,2081,516500.0,6711499.999,15.3007249,60.5391925,9,3
5160006725000,2029A0020,2029,516500.0,6725499.999,15.3018962,60.664889,6,0
5160006726000,2029A0020,2029,516500.0,6726500.0,15.3019803,60.6738672,3,0
5160006730000,2080A0050,2080,516500.0,6730500.001,15.3023171,60.70978,252,52
5160006731000,2080A0050,2080,516500.0,6731500.003,15.3024015,60.7187582,75,12
5160006736000,2029A0020,2029,516500.0,6736500.0,15.302824,60.7636488,3,3
5160006737000,2029A0020,2029,516500.0,6737500.001,15.3029087,60.7726269,10,0
5160006738000,2029A0020,2029,516500.0,6738499.998,15.3029934,60.781605,3,0
5160006748000,2031A0010,2031,516500.0,6748500.002,15.3038437,60.8713852,4,0
5160006757000,2031A0010,2031,516500.0,6757500.0,15.3046136,60.9521862,4,0
5170006651000,2061A0020,2061,517500.003,6651500.001,15.3137504,60.0004249,4,3
5170006654000,2061A0020,2061,517500.003,6654500.001,15.3140057,60.0273622,3,0
5170006655000,2061A0020,2061,517500.003,6655500.002,15.3140909,60.0363413,6,3
5170006665000,2061A0020,2061,517500.003,6665500.002,15.314946,60.1261314,3,0
5170006666000,2061A0020,2061,517500.003,6666500.003,15.3150318,60.1351104,25,6
5170006667000,2061A0020,2061,517500.003,6667500.0,15.3151177,60.1440893,61,18
5170006668000,2061A0020,2061,517500.003,6668500.001,15.3152036,60.1530682,12,3
